19/11/2018	356.34	9708900
20/11/2018	341.75	8004700
21/11/2018	352.00	4686800
23/11/2018	334.35	4202600
26/11/2018	325.00	7992100
27/11/2018	340.05	6358300
28/11/2018	345.99	4127600
29/11/2018	347.00	3080700
30/11/2018	341.83	5629100
03/12/2018	360.00	8306500
04/12/2018	356.05	8461900
06/12/2018	356.01	7842500
07/12/2018	369.00	11511200
10/12/2018	360.00	6613500
11/12/2018	369.91	6308800
12/12/2018	369.42	5027000
13/12/2018	370.15	7365900
14/12/2018	375.00	6337600
17/12/2018	362.00	7674000
18/12/2018	350.54	7100000
19/12/2018	337.60	8274200
20/12/2018	327.05	9071900
21/12/2018	317.40	8016800
24/12/2018	313.50	5559900
26/12/2018	300.00	8163100
27/12/2018	319.84	8575100
28/12/2018	323.10	9939000
31/12/2018	337.79	6302300
02/01/2019	306.10	11658600
03/01/2019	307.00	6965200
04/01/2019	306.00	7394100
07/01/2019	321.72	7551200
08/01/2019	341.96	7008500
09/01/2019	335.50	5432900
10/01/2019	334.40	6056400
11/01/2019	342.09	5039100
14/01/2019	342.38	5247300
15/01/2019	335.00	6056600
16/01/2019	344.78	4691700
17/01/2019	346.21	3676700
18/01/2019	323.00	24150800
22/01/2019	304.82	12066700
23/01/2019	292.50	12530000
24/01/2019	283.03	8012200
25/01/2019	294.39	7249600
28/01/2019	292.91	6423300
29/01/2019	295.27	4621700
30/01/2019	300.45	11250300
31/01/2019	301.00	12569200
