2015-05-20	130	36454900
2015-05-21	130.070007	39730400
2015-05-22	131.600006	45596000
2015-05-26	132.600006	70697600
2015-05-27	130.339996	45833200
2015-05-28	131.860001	30733300
2015-05-29	131.229996	50884500
2015-06-01	130.279999	32112800
2015-06-02	129.860001	33667600
2015-06-03	130.660004	30983500
2015-06-04	129.580002	38450100
2015-06-05	129.5	35626800
2015-06-08	128.899994	52674800
2015-06-09	126.699997	56075400
2015-06-10	127.919998	39087300
2015-06-11	129.179993	35390900
2015-06-12	128.190002	36886200
2015-06-15	126.099998	43988900
2015-06-16	127.029999	31494100
2015-06-17	127.720001	32918100
2015-06-18	127.230003	35407200
2015-06-19	127.709999	54716900
2015-06-22	127.489998	34039300
2015-06-23	127.480003	30268900
2015-06-24	127.209999	55280900
2015-06-25	128.860001	31938100
2015-06-26	127.669998	44066800
2015-06-29	125.459999	49161400
2015-06-30	125.57	44370700
2015-07-01	126.900002	30238800
2015-07-02	126.43	27211000
2015-07-06	124.940002	28060400
2015-07-07	125.889999	46946800
2015-07-08	124.480003	60761600
2015-07-09	123.849998	78595000
2015-07-10	121.940002	61354500
2015-07-13	125.029999	41440500
2015-07-14	126.040001	31768100
2015-07-15	125.720001	33649200
2015-07-16	127.739998	36222400
2015-07-17	129.080002	46164700
2015-07-20	130.970001	58900200
2015-07-21	132.850006	76756400
2015-07-22	121.989998	115450600
2015-07-23	126.199997	50999500
2015-07-24	125.32	42162300
